,ObjectID,Term,ThesXrefType,LatitudeNumber,LongitudeNumber
6926,34465,New Mexico,Place found,35.0,-105.0
6928,34466,New Mexico,Place found,35.0,-105.0
6930,34467,New Mexico,Place found,35.0,-105.0
6932,34468,New Mexico,Place found,35.0,-105.0
6934,34469,New Mexico,Place found,35.0,-105.0
6936,34472,Oklahoma,Place found,35.0,-98.0
6939,34474,Illinois,Place found,40.0,-89.0
6941,34476,Ohio,Place found,40.0,-80.83
6943,34477,Great Plains,Place found,39.0,-101.0
6945,34478,Nelson Island,Place found,60.63,-164.75
6946,34481,Arizona,Place found,34.0,-112.0
6947,34482,Arizona,Place found,34.0,-112.0
6949,34483,Mexico,Place found,23.0,-102.0
6952,34484,East of Rockies,Place found,,
6953,34485,Oklahoma,Place found,35.0,-98.0
6956,34486,Oklahoma,Place found,35.0,-98.0
6959,34487,Ohio,Place found,40.0,-80.83
6961,34488,Arkansas,Place found,35.0,-93.0
6964,34491,Tennessee,Place found,35.5,-85.0
6967,34494,Alaska,Place found,65.0,-153.0
6968,34495,Alaska,Place found,65.0,-153.0
6969,34497,Alaska,Place found,65.0,-153.0
6970,34498,Canada,Place found,60.0,-96.0
6973,34499,Alaska,Place found,65.0,-153.0
6975,34500,Alaska,Place found,65.0,-153.0
6977,34501,Alaska,Place found,65.0,-153.0
6979,34502,Alaska,Place found,65.0,-153.0
6980,34503,United States of America,Place found,38.0,-98.0
6982,34506,United States of America,Place found,38.0,-98.0
6984,35863,United States,Place found,38.0,-98.0
6986,35913,United States of America,Place found,38.0,-98.0
6988,36207,United States of America,Place found,38.0,-98.0
6990,36563,M̩xico,Place found,23.0,-102.0
6992,36564,M̩xico,Place found,23.0,-102.0
6994,36578,M̩xico,Place found,23.0,-102.0
6996,36669,Pasadena,Place Made,0.0,0.0
6997,36670,Pasadena,Place Made,0.0,0.0
6998,36677,Great Falls,Place Made,47.5,-111.3
6999,36680,Pasadena,Place Made,0.0,0.0
7000,36681,Pasadena,Place Made,0.0,0.0
7001,36682,Pasadena,Place Made,0.0,0.0
7002,36686,Pasadena,Place Made,0.0,0.0
7003,36687,Pasadena,Place Made,0.0,0.0
7004,36688,Pasadena,Place Made,0.0,0.0
7005,36695,Apgar,Place Made,48.52,-113.98
7006,36704,Great Falls,Place Made,47.5,-111.3
7007,36707,Pasadena,Place Made,0.0,0.0
7008,36708,Pasadena,Place Made,0.0,0.0
7009,36709,Pasadena,Place Made,0.0,0.0
7010,36715,Apgar,Place Made,48.52,-113.98
7011,36717,Saint Paul,Place Made,44.93,-93.83
7012,36723,Pasadena,Place Made,0.0,0.0
7013,36724,Trail's End,Place Made,,
7014,36726,Pasadena,Place Made,0.0,0.0
7015,36729,Pasadena,Place Made,0.0,0.0
7016,36731,Apgar,Place Made,48.52,-113.98
7017,36745,Pasadena,Place Made,0.0,0.0
7018,36746,Pasadena,Place Made,0.0,0.0
7019,36747,Pasadena,Place Made,0.0,0.0
7020,36748,Pasadena,Place Made,0.0,0.0
7021,36752,Trail's End,Place Made,,
7022,36753,Trail's End,Place Made,,
7023,36757,Trail's End,Place Made,,
7024,36758,Trail's End,Place Made,,
7025,36759,Pasadena,Place Made,0.0,0.0
7026,36762,Pasadena,Place Made,0.0,0.0
7027,36763,Trail's End,Place Made,,
7028,36774,Trail's End,Place Made,,
7029,36794,Trail's End,Place Made,,
7030,36795,Trail's End,Place Made,,
7031,36796,Trail's End,Place Made,,
7032,36798,Pasadena,Place Made,0.0,0.0
7033,36799,Pasadena,Place Made,0.0,0.0
7034,36800,Pasadena,Place Made,0.0,0.0
7035,36801,Trail's End,Place Made,,
7036,36802,Pasadena,Place Made,0.0,0.0
7037,36805,Apgar,Place Made,48.52,-113.98
7038,36822,Hollywood,Place Made,34.83,-118.32
7039,36823,Hollywood,Place Made,34.83,-118.32
7040,36824,Hollywood,Place Made,34.83,-118.32
7041,36830,Pasadena,Place Made,0.0,0.0
7042,36845,Apgar,Place Made,48.52,-113.98
7043,36883,Arizona,Place found,34.0,-112.0
7045,36884,Arizona,Place found,34.0,-112.0
7047,36888,Washington,Place found,47.0,-120.0
7048,36889,Thompson River,Place found,41.35,-94.42
7049,36890,Canada,Place found,60.0,-96.0
7053,36891,Oklahoma,Place found,35.0,-98.0
7054,36896,Connecticut,Place found,41.83,-72.83
7055,36897,Wisconsin,Place found,45.0,-90.0
7056,36898,Mississippi,Place found,83.0,-90.0
7058,36899,Oklahoma,Place found,35.0,-98.0
7059,36900,United States of America,Place found,38.0,-98.0
7061,36901,United States of America,Place found,38.0,-98.0
7063,36902,United States of America,Place found,38.0,-98.0
7066,36903,United States of America,Place found,38.0,-98.0
7069,36904,Arizona,Place found,34.0,-112.0
7070,36911,United States of America,Place found,38.0,-98.0
7072,36912,Arizona,Place found,34.0,-112.0
7073,36914,United States of America,Place found,38.0,-98.0
7075,36916,Bering Sea,Place found,60.0,-175.0
7076,36948,Saint Louis City,Place Made,0.0,0.0
7077,36949,Apgar,Place Made,48.52,-113.98
7078,36950,Pasadena,Place Made,0.0,0.0
7079,36951,Pasadena,Place Made,0.0,0.0
7080,36952,Pasadena,Place Made,0.0,0.0
7081,36956,Trail's End,Place Made,,
7082,36962,Bull Head Lodge,Place Made,,
7083,36965,Apgar,Place Made,48.52,-113.98
7084,36970,Pasadena,Place Made,0.0,0.0
7085,36988,Trail's End,Place Made,,
7086,36992,Trail's End,Place Made,,
7087,37005,Great Falls,Place Made,47.5,-111.3
7088,37006,Montana,Place Made,47.0,-110.0
7089,37018,New York,Place Made,43.0,-75.0
7090,37019,New York,Place Made,43.0,-75.0
7091,37021,New York,Place Made,43.0,-75.0
7092,37022,Trail's End,Place Made,,
7093,37024,New York,Place Made,43.0,-75.0
7094,37025,Great Falls,Place Made,47.5,-111.3
7095,37029,New York,Place Made,43.0,-75.0
7096,37030,New York,Place Made,43.0,-75.0
7097,37032,Lewistown,Place Made,47.5,-109.42
7098,37033,Guernsey,Place Made,42.27,-104.73
7099,37035,Guernsey,Place Made,42.27,-104.73
7100,37037,Guernsey,Place Made,42.27,-104.73
7102,37038,Denver,Place Made,39.73,-104.98
7103,37040,New York,Place Made,43.0,-75.0
7104,37043,Pasadena,Place Made,0.0,0.0
7105,37045,Pasadena,Place Made,0.0,0.0
7106,37046,Calgary,Place Made,51.83,-114.83
7107,37049,Helena,Place Made,46.58,-112.33
7108,37052,Woolaroc,Place Made,36.65,-96.1
7109,37053,Kalispell,Place Made,48.18,-114.3
7110,37055,New York,Place Made,43.0,-75.0
7111,37056,Pasadena,Place Made,0.0,0.0
7112,37057,Pasadena,Place Made,0.0,0.0
7113,37063,Pasadena,Place Made,0.0,0.0
7114,37067,Pasadena,Place Made,0.0,0.0
7115,37068,Pasadena,Place Made,0.0,0.0
7116,37069,Pasadena,Place Made,0.0,0.0
7117,37070,Los Angeles,Place Made,34.5,-118.23
7118,37071,Pasadena,Place Made,0.0,0.0
7119,37072,Los Angeles,Place Made,34.5,-118.23
7120,37075,Davenport,Place Made,41.52,-90.57
7121,37076,Davenport,Place Made,41.52,-90.57
7122,37078,Davenport,Place Made,41.52,-90.57
7123,37079,Davenport,Place Made,41.52,-90.57
7124,37080,New York,Place Made,43.0,-75.0
7125,37081,New York,Place Made,43.0,-75.0
7126,37082,New York,Place Made,43.0,-75.0
7127,37083,New York,Place Made,43.0,-75.0
7128,37084,La Jolla,Place Made,32.83,-117.27
7129,37085,New York,Place Made,43.0,-75.0
7130,37086,New York,Place Made,43.0,-75.0
7131,37087,New York,Place Made,43.0,-75.0
7132,37088,New York,Place Made,43.0,-75.0
7133,37089,Great Falls,Place Made,47.5,-111.3
7134,37090,Apgar,Place Made,48.52,-113.98
7135,37092,New York,Place Made,43.0,-75.0
7136,37093,Phoenix,Place Made,33.43,-112.66
7137,37113,New York,Place Made,43.0,-75.0
7138,37114,Pasadena,Place Made,0.0,0.0
7139,37115,New York,Place Made,43.0,-75.0
7140,37116,New York,Place Made,43.0,-75.0
7141,37119,Great Falls,Place Made,47.5,-111.3
7142,37120,Pasadena,Place Made,0.0,0.0
7143,37121,Great Falls,Place Made,47.5,-111.3
7144,37122,Great Falls,Place Made,47.5,-111.3
7145,37123,Pasadena,Place Made,0.0,0.0
7146,37124,Great Falls,Place Made,47.5,-111.3
7147,37125,Great Falls,Place Made,47.5,-111.3
7148,37126,Great Falls,Place Made,47.5,-111.3
7149,37127,Great Falls,Place Made,47.5,-111.3
7150,37128,Pasadena,Place Made,0.0,0.0
7151,37129,Great Falls,Place Made,47.5,-111.3
7152,37130,Great Falls,Place Made,47.5,-111.3
7153,37131,Pasadena,Place Made,0.0,0.0
7154,37132,Great Falls,Place Made,47.5,-111.3
7155,37133,Great Falls,Place Made,47.5,-111.3
7156,37134,Pasadena,Place Made,0.0,0.0
7157,37138,Pasadena,Place Made,0.0,0.0
7158,37139,Great Falls,Place Made,47.5,-111.3
7159,37140,Pasadena,Place Made,0.0,0.0
7160,37141,Helena,Place Made,46.58,-112.33
7161,37142,Great Falls,Place Made,47.5,-111.3
7162,37143,Pasadena,Place Made,0.0,0.0
7163,37145,Trail's End,Place Made,,
7164,37146,Pasadena,Place Made,0.0,0.0
7165,37148,Pasadena,Place Made,0.0,0.0
7166,37151,Great Falls,Place Made,47.5,-111.3
7167,37153,Great Falls,Place Made,47.5,-111.3
7168,37154,Great Falls,Place Made,47.5,-111.3
7169,37156,Great Falls,Place Made,47.5,-111.3
7170,37158,Great Falls,Place Made,47.5,-111.3
7171,37165,Long Beach,Place Made,33.77,-118.18
7172,37167,Missoula,Place Made,46.87,-113.98
7173,37168,New York,Place Made,43.0,-75.0
7174,37169,New York,Place Made,43.0,-75.0
7175,37170,New York,Place Made,43.0,-75.0
7176,37172,Boston,Place Made,42.35,-71.5
7177,37173,Pasadena,Place Made,0.0,0.0
7178,37174,Calgary,Place Made,51.83,-114.83
7179,37176,Calgary,Place Made,51.83,-114.83
7180,37177,Pasadena,Place Made,0.0,0.0
7181,37178,Davenport,Place Made,41.52,-90.57
7182,37179,Banff,Place Made,51.17,-115.57
7183,37181,East Glacier Park,Place Made,48.43,-113.22
7185,37182,East Glacier Park,Place Made,48.43,-113.22
7187,37183,Santa Maria,Place Made,34.95,-120.43
7188,37185,East Glacier Park,Place Made,48.43,-113.22
7190,37186,Santa Barbara,Place Made,34.42,-119.68
7191,37190,Trail's End,Place Made,,
7192,37193,Pasadena,Place Made,0.0,0.0
7193,37194,Pasadena,Place Made,0.0,0.0
7194,37195,Pasadena,Place Made,0.0,0.0
7195,37196,Pasadena,Place Made,0.0,0.0
7196,37197,Pasadena,Place Made,0.0,0.0
7197,37198,Pasadena,Place Made,0.0,0.0
7198,37199,Pasadena,Place Made,0.0,0.0
7199,37200,Pasadena,Place Made,0.0,0.0
7200,37201,Pasadena,Place Made,0.0,0.0
7201,37202,Pasadena,Place Made,0.0,0.0
7202,37203,Pasadena,Place Made,0.0,0.0
7203,37204,Pasadena,Place Made,0.0,0.0
7204,37205,Pasadena,Place Made,0.0,0.0
7205,37207,Pasadena,Place Made,0.0,0.0
7206,37208,San Francisco,Place Made,37.77,-122.42
7207,37211,Pasadena,Place Made,0.0,0.0
7208,37213,Pasadena,Place Made,0.0,0.0
7209,37214,Pasadena,Place Made,0.0,0.0
7210,37216,Woodland,Place Made,42.87,-76.35
7211,37217,Pasadena,Place Made,0.0,0.0
7212,37219,Woodland,Place Made,42.87,-76.35
7213,37220,Pasadena,Place Made,0.0,0.0
7214,37222,Beverly Hills,Place Made,34.66,-118.38
7215,37224,Pasadena,Place Made,0.0,0.0
7216,37225,Pasadena,Place Made,0.0,0.0
7217,37227,Pasadena,Place Made,0.0,0.0
7218,37230,Pasadena,Place Made,0.0,0.0
7219,37232,Great Falls,Place Made,47.5,-111.3
7220,37233,Pasadena,Place Made,0.0,0.0
7221,37234,Great Falls,Place Made,47.5,-111.3
7222,37235,Great Falls,Place Made,47.5,-111.3
7223,37237,Pasadena,Place Made,0.0,0.0
7224,37238,Los Angeles,Place Made,34.5,-118.23
7225,37239,Pasadena,Place Made,0.0,0.0
7226,37240,Great Falls,Place Made,47.5,-111.3
7227,37241,Great Falls,Place Made,47.5,-111.3
7228,37242,Washington,Place Made,38.88,-77.33
7229,37243,Pasadena,Place Made,0.0,0.0
7230,37244,Pasadena,Place Made,0.0,0.0
7231,37245,Pasadena,Place Made,0.0,0.0
7232,37246,Great Falls,Place Made,47.5,-111.3
7233,37248,Great Falls,Place Made,47.5,-111.3
7234,37249,Great Falls,Place Made,47.5,-111.3
7235,37250,Great Falls,Place Made,47.5,-111.3
7236,37251,Great Falls,Place Made,47.5,-111.3
7237,37252,Great Falls,Place Made,47.5,-111.3
7238,37254,Great Falls,Place Made,47.5,-111.3
7239,37257,New York,Place Made,43.0,-75.0
7240,37264,Great Falls,Place Made,47.5,-111.3
7241,37267,Great Falls,Place Made,47.5,-111.3
7242,37269,Trail's End,Place Made,,
7243,37270,Great Falls,Place Made,47.5,-111.3
7244,37272,Great Falls,Place Made,47.5,-111.3
7245,37274,Saint Paul,Place Made,44.93,-93.83
7246,37275,Saint Paul,Place Made,44.93,-93.83
7247,37276,Saint Paul,Place Made,44.93,-93.83
7248,37277,Saint Paul,Place Made,44.93,-93.83
7249,37278,Saint Paul,Place Made,44.93,-93.83
7250,37279,Great Falls,Place Made,47.5,-111.3
7251,37282,Great Falls,Place Made,47.5,-111.3
7252,37283,Great Falls,Place Made,47.5,-111.3
7253,37287,District of Columbia,Place Made,38.83,-77.0
7254,37288,District of Columbia,Place Made,38.83,-77.0
7255,37289,District of Columbia,Place Made,38.83,-77.0
7256,37290,Seward,Place Made,60.1,-149.43
7257,37291,Seward,Place Made,60.1,-149.43
7258,37292,New York,Place Made,43.0,-75.0
7259,37294,New York,Place Made,43.0,-75.0
7260,37295,New York,Place Made,43.0,-75.0
7261,37297,New York,Place Made,43.0,-75.0
7262,37298,New York,Place Made,43.0,-75.0
7263,37299,New York,Place Made,43.0,-75.0
7264,37301,Seward,Place Made,60.1,-149.43
7265,37302,Altadena,Place Made,34.18,-118.12
7266,37304,Hollywood,Place Made,34.83,-118.32
7267,37305,Highland Park,Place Made,42.17,-87.8
7268,37306,Washington,Place Made,38.88,-77.33
7269,37307,Minneapolis,Place Made,44.97,-93.25
7270,37308,Pasadena,Place Made,0.0,0.0
7271,37309,Minneapolis,Place Made,44.97,-93.25
7272,37310,Trail's End,Place Made,,
7273,37311,Pasadena,Place Made,0.0,0.0
7274,37312,Great Falls,Place Made,47.5,-111.3
7275,37313,Lewistown,Place Made,47.5,-109.42
7276,37315,Deer Lodge,Place Made,46.38,-112.72
7277,37316,Pasadena,Place Made,0.0,0.0
7278,37320,Pasadena,Place Made,0.0,0.0
7279,37321,Kalispell,Place Made,48.18,-114.3
7280,37328,Gilroy,Place Made,37.0,-121.57
7281,37333,Hollywood,Place Made,34.83,-118.32
7282,37340,Trail's End,Place Made,,
7283,37342,Scarsdale,Place Made,41.0,-73.78
7284,37343,Pasadena,Place Made,0.0,0.0
7285,37344,Saint Paul,Place Made,44.93,-93.83
7286,37352,Kalispell,Place Made,48.18,-114.3
7287,37353,Seward,Place Made,60.1,-149.43
7288,37354,Pasadena,Place Made,0.0,0.0
7289,37355,Seward,Place Made,60.1,-149.43
7290,37357,Pasadena,Place Made,0.0,0.0
7291,37359,Great Falls,Place Made,47.5,-111.3
7292,37360,Reno,Place Made,39.52,-119.8
7293,37366,Pasadena,Place Made,0.0,0.0
7294,37368,Pasadena,Place Made,0.0,0.0
7295,37370,New York,Place Made,43.0,-75.0
7296,37372,New York,Place Made,43.0,-75.0
7297,37374,New York,Place Made,43.0,-75.0
7298,37376,Sheridan,Place Made,44.78,-106.95
7299,37377,Pasadena,Place Made,0.0,0.0
7300,37378,San Diego,Place Made,32.7,-117.15
7301,37379,Pasadena,Place Made,0.0,0.0
7302,37380,New York,Place Made,43.0,-75.0
7303,37383,Banff,Place Made,51.17,-115.57
7304,37385,Banff,Place Made,51.17,-115.57
7305,37386,Banff,Place Made,51.17,-115.57
7306,37387,Banff,Place Made,51.17,-115.57
7307,37388,Banff,Place Made,51.17,-115.57
7308,37389,Banff,Place Made,51.17,-115.57
7309,37390,District of Columbia,Place Made,38.83,-77.0
7310,37391,Los Angeles,Place Made,34.5,-118.23
7311,37404,United States of America,Place found,38.0,-98.0
7313,37405,Pasadena,Place Made,0.0,0.0
7314,37406,Alaska,Place found,65.0,-153.0
7316,37408,Alaska,Place found,65.0,-153.0
7317,37411,United States of America,Place found,38.0,-98.0
7319,37414,Pasadena,Place Made,0.0,0.0
7320,37416,Great Falls,Place Made,47.5,-111.3
7321,37417,Hollywood,Place Made,34.83,-118.32
7322,37418,Hollywood,Place Made,34.83,-118.32
7323,37419,Hollywood,Place Made,34.83,-118.32
7324,37420,Hollywood,Place Made,34.83,-118.32
7325,37421,Pasadena,Place Made,0.0,0.0
7326,37425,Great Plains,Place found,39.0,-101.0
7327,37426,United States of America,Place found,38.0,-98.0
7330,37427,United States of America,Place found,38.0,-98.0
7333,37429,United States of America,Place found,38.0,-98.0
7334,37430,United States of America,Place found,38.0,-98.0
7336,37431,Eastern Oklahoma,Place found,,
7338,37433,United States of America,Place found,38.0,-98.0
7339,37434,United States of America,Place found,38.0,-98.0
7340,37435,United States of America,Place found,38.0,-98.0
7341,37437,United States of America,Place found,38.0,-98.0
7343,37439,United States of America,Place found,38.0,-98.0
7347,37440,United States of America,Place found,38.0,-98.0
7350,37443,United States of America,Place found,38.0,-98.0
7352,37444,United States of America,Place found,38.0,-98.0
7353,37448,Pasadena,Place Made,0.0,0.0
7354,37449,Pasadena,Place Made,0.0,0.0
7355,37450,Pasadena,Place Made,0.0,0.0
7356,37457,Pasadena,Place Made,0.0,0.0
7357,37459,Pasadena,Place Made,0.0,0.0
7358,37460,Pasadena,Place Made,0.0,0.0
7359,37461,Pasadena,Place Made,0.0,0.0
7360,37463,Pasadena,Place Made,0.0,0.0
7361,37464,Pasadena,Place Made,0.0,0.0
7362,37465,Pasadena,Place Made,0.0,0.0
7363,37466,Pasadena,Place Made,0.0,0.0
7364,37467,Pasadena,Place Made,0.0,0.0
7365,37468,Pasadena,Place Made,0.0,0.0
7366,37470,Pasadena,Place Made,0.0,0.0
7367,37471,Apgar,Place Made,48.52,-113.98
7368,37472,Trail's End,Place Made,,
7369,37473,Trail's End,Place Made,,
7370,37474,Trail's End,Place Made,,
7371,37478,Pasadena,Place Made,0.0,0.0
7372,37480,New York,Place Made,43.0,-75.0
7373,37491,Butte,Place Made,46.0,-112.53
7374,37492,Great Falls,Place Made,47.5,-111.3
7375,37493,Montana,Place Made,47.0,-110.0
7376,37495,Highland Park,Place Made,42.17,-87.8
7377,37496,Highland Park,Place Made,42.17,-87.8
7378,37497,Highland Park,Place Made,42.17,-87.8
7379,37502,Kalispell,Place Made,48.18,-114.3
7380,37503,Kalispell,Place Made,48.18,-114.3
7381,37504,Kalispell,Place Made,48.18,-114.3
7382,37505,Helena,Place Made,46.58,-112.33
7383,37507,New York,Place Made,43.0,-75.0
7384,37508,New York,Place Made,43.0,-75.0
7385,37509,New York,Place Made,43.0,-75.0
7386,37510,Great Falls,Place Made,47.5,-111.3
7387,37514,Spokane,Place Made,47.65,-117.42
7388,37515,Pasadena,Place Made,0.0,0.0
7389,37516,Fort Worth,Place Made,32.72,-97.32
7390,37517,Pasadena,Place Made,0.0,0.0
7391,37518,Fort Worth,Place Made,32.72,-97.32
7392,37519,Los Angeles,Place Made,34.5,-118.23
7393,37520,Los Angeles,Place Made,34.5,-118.23
7394,37522,Boston,Place Made,42.35,-71.5
7395,37523,Lewistown,Place Made,47.5,-109.42
7396,37527,Lewistown,Place Made,47.5,-109.42
7397,37530,Lewistown,Place Made,47.5,-109.42
7398,37532,Lewistown,Place Made,47.5,-109.42
7399,37533,Lewistown,Place Made,47.5,-109.42
7400,37534,Saint Louis City,Place Made,0.0,0.0
7401,37535,Saint Louis City,Place Made,0.0,0.0
7402,37541,New York,Place Made,43.0,-75.0
7403,37542,Helena,Place Made,46.58,-112.33
7404,37543,New York,Place Made,43.0,-75.0
7405,37544,Pryor,Place Made,45.42,-108.52
7406,37545,Saint Paul,Place Made,44.93,-93.83
7407,37546,Newhall,Place Made,34.38,-118.52
7408,37547,Saint Paul,Place Made,44.93,-93.83
7409,37548,Newhall,Place Made,34.38,-118.52
7410,37549,Helena,Place Made,46.58,-112.33
7411,37550,Hollywood,Place Made,34.83,-118.32
7412,37551,Helena,Place Made,46.58,-112.33
7413,37552,Deer Lodge,Place Made,46.38,-112.72
7414,37554,Deer Lodge,Place Made,46.38,-112.72
7415,37557,Davenport,Place Made,41.52,-90.57
7416,37559,Davenport,Place Made,41.52,-90.57
7417,37561,Davenport,Place Made,41.52,-90.57
7418,37562,Helena,Place Made,46.58,-112.33
7419,37563,New Jersey,Place Made,40.0,-75.0
7420,37565,Great Falls,Place Made,47.5,-111.3
7421,37566,Saint Louis City,Place Made,0.0,0.0
7422,37567,Scotch Plains,Place Made,40.65,-74.38
7423,37569,Scotch Plains,Place Made,40.65,-74.38
7424,37571,Saint Louis City,Place Made,0.0,0.0
7425,37572,Sheridan,Place Made,44.78,-106.95
7426,37574,Newhall,Place Made,34.38,-118.52
7427,37575,Los Angeles,Place Made,34.37,-118.2
7429,37576,Fort Benton,Place Made,0.0,0.0
7430,37577,Los Angeles,Place Made,34.5,-118.23
7431,37579,Corona,Place Made,33.87,-117.55
7432,37580,New York,Place Made,43.0,-75.0
7433,37581,Kalispell,Place Made,48.18,-114.3
7434,37583,New York,Place Made,43.0,-75.0
7435,37584,Montana,Place Made,47.0,-110.0
7436,37585,New York,Place Made,43.0,-75.0
7437,37587,New York,Place Made,43.0,-75.0
7438,37588,Montana,Place Made,47.0,-110.0
7439,37589,Montana,Place Made,47.0,-110.0
7440,37590,Montana,Place Made,47.0,-110.0
7441,37591,Montana,Place Made,47.0,-110.0
7442,37592,Montana,Place Made,47.0,-110.0
7443,37594,Southern Pines,Place Made,34.98,-81.83
7444,37597,San Francisco,Place Made,37.77,-122.42
7445,37599,Pacific Beach,Place Made,32.78,-117.23
7446,37600,Pasadena,Place Made,0.0,0.0
7447,37601,Great Falls,Place Made,47.5,-111.3
7448,37602,Helena,Place Made,46.58,-112.33
7449,37603,Helena,Place Made,46.58,-112.33
7450,37604,Cleveland,Place Made,41.48,-81.68
7452,37605,Cleveland,Place Made,41.48,-81.68
7454,37606,Los Angeles,Place Made,34.5,-118.23
7455,37607,Cleveland,Place Made,41.48,-81.68
7457,37608,Cleveland,Place Made,41.48,-81.68
7459,37609,New York,Place Made,43.0,-75.0
7460,37610,Great Falls,Place Made,47.5,-111.3
7461,37611,Alberta,Place Made,54.0,113.0
7462,37613,New York,Place Made,43.0,-75.0
7463,37615,New York,Place Made,43.0,-75.0
7464,37617,New Jersey,Place Made,40.0,-75.0
7465,37621,New Jersey,Place Made,40.0,-75.0
7466,37640,Pasadena,Place Made,0.0,0.0
7467,37641,Montana,Place Made,47.0,-110.0
7468,37642,Montana,Place Made,47.0,-110.0
7469,37643,Pasadena,Place Made,0.0,0.0
7470,37645,Great Falls,Place Made,47.5,-111.3
7471,37646,New York,Place Made,43.0,-75.0
7472,37647,Great Falls,Place Made,47.5,-111.3
7473,37650,Montana,Place Made,47.0,-110.0
7474,37651,Montana,Place Made,47.0,-110.0
7475,37652,Montana,Place Made,47.0,-110.0
7476,37653,Santa Barbara,Place Made,34.42,-119.68
7477,37656,Long Beach,Place Made,33.77,-118.18
7478,37657,Newhall,Place Made,34.38,-118.52
7479,37658,Pasadena,Place Made,0.0,0.0
7480,37659,Los Angeles,Place Made,34.5,-118.23
7481,37661,Long Beach,Place Made,33.77,-118.18
7482,37662,Pasadena,Place Made,0.0,0.0
7483,37663,Newhall,Place Made,34.38,-118.52
7484,37664,Belt,Place Made,47.38,-110.92
7485,37665,Newhall,Place Made,34.38,-118.52
7486,37666,Montana,Place Made,47.0,-110.0
7487,37668,Great Falls,Place Made,47.5,-111.3
7488,37671,Tacoma,Place Made,47.25,-122.43
7489,37673,Great Falls,Place Made,47.5,-111.3
7490,37674,Great Falls,Place Made,47.5,-111.3
7491,37675,Great Falls,Place Made,47.5,-111.3
7492,37676,Great Falls,Place Made,47.5,-111.3
7493,37677,Pasadena,Place Made,0.0,0.0
7494,37678,Carrollton,Place Made,39.35,-93.48
7495,37679,Great Falls,Place Made,47.5,-111.3
7496,37683,New York,Place Made,43.0,-75.0
7497,37684,Belt,Place Made,47.38,-110.92
7498,37685,Great Falls,Place Made,47.5,-111.3
7499,37686,New York,Place Made,43.0,-75.0
7500,37688,New York,Place Made,43.0,-75.0
7501,37693,New York,Place Made,43.0,-75.0
7502,37694,New York,Place Made,43.0,-75.0
7503,37697,Los Angeles,Place Made,34.5,-118.23
7504,37700,Los Angeles,Place Made,34.5,-118.23
7505,37703,New York,Place Made,43.0,-75.0
7506,37704,New York,Place Made,43.0,-75.0
7507,37706,New York,Place Made,43.0,-75.0
7508,37708,Tenafly,Place Made,40.92,-73.95
7509,37709,New York,Place Made,43.0,-75.0
7510,37710,New Jersey,Place Made,40.0,-75.0
7511,37711,Tenafly,Place Made,40.92,-73.95
7512,37712,New York,Place Made,43.0,-75.0
7513,37713,New York,Place Made,43.0,-75.0
7514,37714,New Jersey,Place Made,40.0,-75.0
7515,37716,Virginia,Place Made,37.0,-80.0
7516,37717,Tenafly,Place Made,40.92,-73.95
7517,37718,Tenafly,Place Made,40.92,-73.95
7518,37719,Tenafly,Place Made,40.92,-73.95
7519,37720,New York,Place Made,43.0,-75.0
7520,37721,Los Angeles,Place Made,34.5,-118.23
7521,37727,Los Angeles,Place Made,34.5,-118.23
7522,37730,New York,Place Made,43.0,-75.0
7523,37731,New York,Place Made,43.0,-75.0
7524,37735,Pasadena,Place Made,0.0,0.0
7525,37737,Butte,Place Made,46.0,-112.53
7526,37738,Fort Benton,Place Made,0.0,0.0
7527,37740,New York,Place Made,43.0,-75.0
7528,37741,Santa Barbara,Place Made,34.42,-119.68
7529,37744,New York,Place Made,43.0,-75.0
7530,37745,New York,Place Made,43.0,-75.0
7531,37749,New York,Place Made,43.0,-75.0
7532,37750,New York,Place Made,43.0,-75.0
7533,37751,New York,Place Made,43.0,-75.0
7534,37754,New York,Place Made,43.0,-75.0
7535,37755,New York,Place Made,43.0,-75.0
7536,37756,New York,Place Made,43.0,-75.0
7537,37757,New York,Place Made,43.0,-75.0
7538,37759,New York,Place Made,43.0,-75.0
7539,37760,New York,Place Made,43.0,-75.0
7540,37761,New York,Place Made,43.0,-75.0
7541,37762,New York,Place Made,43.0,-75.0
7542,37763,New York,Place Made,43.0,-75.0
7543,37764,Pasadena,Place Made,0.0,0.0
7544,37765,New York,Place Made,43.0,-75.0
7545,37766,Lewistown,Place Made,47.5,-109.42
7546,37768,New York,Place Made,43.0,-75.0
7547,37769,Lewistown,Place Made,47.5,-109.42
7548,37770,Belt,Place Made,47.38,-110.92
7549,37771,Montana,Place Made,47.0,-110.0
7550,37772,New York,Place Made,43.0,-75.0
7551,37773,New York,Place Made,43.0,-75.0
7552,37774,New York,Place Made,43.0,-75.0
7553,37776,New York,Place Made,43.0,-75.0
7554,37777,New York,Place Made,43.0,-75.0
7555,37778,Boston,Place Made,42.35,-71.5
7556,37781,New York,Place Made,43.0,-75.0
7557,37782,New York,Place Made,43.0,-75.0
7558,37783,New York,Place Made,43.0,-75.0
7559,37784,New York,Place Made,43.0,-75.0
7560,37786,New York,Place Made,43.0,-75.0
7561,37787,Los Angeles,Place Made,34.5,-118.23
7562,37789,New York,Place Made,43.0,-75.0
7563,37791,New York,Place Made,43.0,-75.0
7564,37796,Lewistown,Place Made,47.5,-109.42
