ObjGeographyID,ObjectID,GeoCode,PrimaryDisplay,Continent,SubContinent,Country,Region,State,City,County,SubRegion,River,Locus,Locale,Excavation,Latitude,Longitude,GeoNames,SysTimeStamp 
3453,21757,Place made,1,North America,Mesoamerica,Mexico,,Guanajuato or Michoacan,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAEG0Yto=
3453,21757,Place made,1,North America,Mesoamerica,Mexico,,Guanajuato or Michoacan,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAEG0Yto=
7375,21761,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhuo=
7375,21761,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhuo=
7376,21762,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhvU=
7376,21762,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhvU=
7377,21763,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEHQsio=
7377,21763,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEHQsio=
3449,21770,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2P0=
3449,21770,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2P0=
3454,21772,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Michoac谩n,missing,,,,,Tarascan,,,,http://www.geonames.org/3995955/estado-de-michoacan-de-ocampo.html,AAAAAEFo4QE=
3454,21772,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Michoac谩n,missing,,,,,Tarascan,,,,http://www.geonames.org/3995955/estado-de-michoacan-de-ocampo.html,AAAAAEFo4QE=
8384,21773,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Michoac谩n,missing,,,,,Tarascan,,,,http://www.geonames.org/3995955/estado-de-michoacan-de-ocampo.html,AAAAAEFo4Q0=
8384,21773,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Michoac谩n,missing,,,,,Tarascan,,,,http://www.geonames.org/3995955/estado-de-michoacan-de-ocampo.html,AAAAAEFo4Q0=
911,21774,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,missing,,,,,,,,,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAAEHQrv8=
911,21774,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,missing,,,,,,,,,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAAEHQrv8=
912,21775,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,missing,,,,,,,,,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAAEHQrws=
912,21775,Place made,1,North America,Mesoamerica,Mexico,Gulf Coast,Veracruz,missing,,,,,,,,,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAAEHQrws=
3465,21780,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhzA=
3465,21780,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhzA=
3467,21781,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh0Y=
3467,21781,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh0Y=
2949,21783,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh2c=
2949,21783,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh2c=
3471,21784,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh30=
3471,21784,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh30=
3472,21785,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh4g=
3472,21785,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh4g=
2657,21788,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Jalisco,missing,,Ameca-Etzatl谩n,,,,,,,http://www.geonames.org/4004156/estado-de-jalisco.html,AAAAAEGgJiE=
2657,21788,Place made,1,North America,Mesoamerica,Mexico,West Mexico,Jalisco,missing,,Ameca-Etzatl谩n,,,,,,,http://www.geonames.org/4004156/estado-de-jalisco.html,AAAAAEGgJiE=
3466,21790,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhzs=
3466,21790,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUhzs=
3468,21791,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh1E=
3468,21791,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh1E=
3469,21792,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh1w=
3469,21792,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh1w=
3474,21794,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh50=
3474,21794,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh50=
3448,21811,Place excavated,1,North America,Mesoamerica,Mexico,,possibly Veracruz,missing,,,,,,,,,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAAEHOXO8=
3448,21811,Place excavated,1,North America,Mesoamerica,Mexico,,possibly Veracruz,missing,,,,,,,,,http://www.geonames.org/3514780/estado-de-veracruz-llave.html,AAAAAEHOXO8=
3451,21812,Place made,1,North America,Mesoamerica,Mexico,,Guanajuato or Michoacan,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAEG0YuQ=
3451,21812,Place made,1,North America,Mesoamerica,Mexico,,Guanajuato or Michoacan,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAEG0YuQ=
8483,21813,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEJcGLw=
8483,21813,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEJcGLw=
3460,21816,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEJcBHE=
3460,21816,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEJcBHE=
7848,21817,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,said to be from Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEHQsgc=
7848,21817,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,said to be from Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEHQsgc=
3456,21839,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,Calixtlahuaca,,,,http://www.geonames.org/3531794/calixtlahuaca.html,AAAAAEDUhxY=
3456,21839,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,Calixtlahuaca,,,,http://www.geonames.org/3531794/calixtlahuaca.html,AAAAAEDUhxY=
3470,21840,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh3I=
3470,21840,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDUh3I=
7852,21853,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEJcBFo=
7852,21853,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEJcBFo=
3458,21856,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEJcBGY=
3458,21856,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEJcBGY=
3459,21857,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEHQsh8=
3459,21857,Place made,1,North America,Mesoamerica,Mexico,,Veracruz,Santiago Tuxtla,,,,,,,,,http://www.geonames.org/8583789/santiago-tuxtla.html,AAAAAEHQsh8=
3473,21878,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDtdEw=
3473,21878,Place made,1,North America,Mesoamerica,Mexico,Central Mexico,missing,missing,,,,,Tenayuca,,,,http://www.geonames.org/3971782/tenayuca.html,AAAAAEDtdEw=
3483,21943,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2S0=
3483,21943,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2S0=
3697,22079,Place made,1,North America,,United States,,missing,missing,,,,,,,NULL,,,AAAAADpPO8U=
8787,22102,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmXc=
8787,22102,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmXc=
8793,22105,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmcE=
8793,22105,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmcE=
8790,22106,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmgM=
8790,22106,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmgM=
8791,22107,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmhU=
8791,22107,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmhU=
8794,22108,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmjc=
8794,22108,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmjc=
8795,22140,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmkY=
8795,22140,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmkY=
8788,22148,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysma4=
8788,22148,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysma4=
8792,22150,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmic=
8792,22150,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmic=
8796,22151,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmmo=
8796,22151,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmmo=
8797,22152,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmnI=
8797,22152,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmnI=
8798,22163,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmno=
8798,22163,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmno=
3496,22290,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2Vg=
3496,22290,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2Vg=
3497,22291,Place made,1,North America,Mesoamerica,Mexico,,Oaxaca,missing,,,,,,,,,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAAD9u2WQ=
3497,22291,Place made,1,North America,Mesoamerica,Mexico,,Oaxaca,missing,,,,,,,,,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAAD9u2WQ=
7873,22297,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD/zotQ=
7873,22297,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD/zotQ=
91,22340,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAECn5ZM=
91,22340,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAECn5ZM=
2950,22342,Place made,1,North America,Mesoamerica,Mexico,,Oaxaca,missing,,,,,,,,,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAAD9u2XM=
2950,22342,Place made,1,North America,Mesoamerica,Mexico,,Oaxaca,missing,,,,,,,,,http://www.geonames.org/3522509/estado-de-oaxaca.html,AAAAAD9u2XM=
3492,22385,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAECn5XA=
3492,22385,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAECn5XA=
3494,22386,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2UY=
3494,22386,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2UY=
3495,22387,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2U8=
3495,22387,Place made,1,North America,Mesoamerica,Mexico,,Guerrero,missing,,,,,,,,,http://www.geonames.org/3527213/estado-de-guerrero.html,AAAAAD9u2U8=
9733,22420,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmR4=
9733,22420,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmR4=
9734,22421,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmSY=
9734,22421,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmSY=
9691,22434,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFij54M=
9691,22434,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFij54M=
9681,22448,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysoP0=
9681,22448,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysoP0=
9690,22496,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFifDpI=
9690,22496,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFifDpI=
9692,22497,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFil1gE=
9692,22497,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFil1gE=
9735,22518,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmWc=
9735,22518,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmWc=
9689,22568,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFienEU=
9689,22568,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFienEU=
3512,22569,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAECn5a0=
3512,22569,Place made,1,North America,Mesoamerica,Mexico,,missing,missing,,,,,,,,,http://www.geonames.org/3996063/mexico.html,AAAAAECn5a0=
8800,22717,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmoU=
8800,22717,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysmoU=
49814,22807,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYfRF8=
49814,22807,Place made,1,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYfRF8=
9416,22903,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFmKtYE=
9416,22903,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFmKtYE=
9414,22922,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFjAVj8=
9414,22922,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFjAVj8=
9189,23156,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysoSE=
9189,23156,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFysoSE=
49808,23451,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYeh4M=
49808,23451,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYeh4M=
49809,23451,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYeh4o=
49809,23451,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYeh4o=
49806,23462,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYec64=
49806,23462,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYec64=
49807,23462,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,http://www.geonames.org/5125771/manhattan.html,,,,,,,AAAAAEYec7U=
49807,23462,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,http://www.geonames.org/5125771/manhattan.html,,,,,,,AAAAAEYec7U=
49804,23473,Place made,1,Europe,,France,,missing,Paris,,,,,Boulevard d'Italie,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYebqE=
49804,23473,Place made,1,Europe,,France,,missing,Paris,,,,,Boulevard d'Italie,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYebqE=
49805,23473,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYebqo=
49805,23473,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYebqo=
49802,23528,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYeZXM=
49802,23528,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYeZXM=
49803,23528,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYeZXo=
49803,23528,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYeZXo=
49792,23540,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYdOGs=
49792,23540,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYdOGs=
49800,23551,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYeR78=
49800,23551,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/2968815/paris.html,AAAAAEYeR78=
49801,23551,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYeR8Y=
49801,23551,Place made,0,North America,,United States,,New York,"Manhattan, New York",,,,,,,,,http://www.geonames.org/5125771/manhattan.html,AAAAAEYeR8Y=
12728,23614,Place made,1,Asia,,China,,missing,missing,,,,,,,NULL,,,AAAAADpPP6k=
37853,23700,Place made,1,North America,,United States,,Maryland,Baltimore,,,,,,,NULL,,,AAAAADpPP9M=
9191,24289,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFpnTr0=
9191,24289,Place made,1,North America,,United States,,missing,missing,,,,,,,,,http://www.geonames.org/maps/google_39.76_-98.5.html,AAAAAFpnTr0=
52437,24556,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/maps/google_48.853_2.349.html,AAAAAFrmPuc=
52437,24556,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/maps/google_48.853_2.349.html,AAAAAFrmPuc=
18089,24629,Place made,1,North America,,United States,,New York,New York,,,,,,,,,http://www.geonames.org/maps/google_40.714_-74.006.html,AAAAAFysmM4=
18089,24629,Place made,1,North America,,United States,,New York,New York,,,,,,,,,http://www.geonames.org/maps/google_40.714_-74.006.html,AAAAAFysmM4=
1137,24631,Place made,1,North America,,United States,,Pennsylvania,Philadelphia,,,,,,,,,http://www.geonames.org/maps/google_39.952_-75.164.html,AAAAAFysmNo=
1137,24631,Place made,1,North America,,United States,,Pennsylvania,Philadelphia,,,,,,,,,http://www.geonames.org/maps/google_39.952_-75.164.html,AAAAAFysmNo=
18090,24632,Place made,1,North America,,United States,,Pennsylvania,Philadelphia,,,,,,,,,http://www.geonames.org/maps/google_39.952_-75.164.html,AAAAAFysmOQ=
18090,24632,Place made,1,North America,,United States,,Pennsylvania,Philadelphia,,,,,,,,,http://www.geonames.org/maps/google_39.952_-75.164.html,AAAAAFysmOQ=
18086,24648,Place made,1,North America,,United States,,New York,New York,,,,,,,,,http://www.geonames.org/maps/google_40.714_-74.006.html,AAAAAFysmKQ=
18086,24648,Place made,1,North America,,United States,,New York,New York,,,,,,,,,http://www.geonames.org/maps/google_40.714_-74.006.html,AAAAAFysmKQ=
18088,24662,Place made,1,North America,,United States,,New York,New York,,,,,,,,,http://www.geonames.org/maps/google_40.714_-74.006.html,AAAAAFysmME=
18088,24662,Place made,1,North America,,United States,,New York,New York,,,,,,,,,http://www.geonames.org/maps/google_40.714_-74.006.html,AAAAAFysmME=
1028,24714,Place made,1,North America,,United States,,Connecticut,missing,,,,,,,,,http://www.geonames.org/maps/google_41.667_-72.666.html,AAAAAF/HVMw=
1028,24714,Place made,1,North America,,United States,,Connecticut,missing,,,,,,,,,http://www.geonames.org/maps/google_41.667_-72.666.html,AAAAAF/HVMw=
1026,24727,Place made,1,North America,,United States,,Pennsylvania,Philadelphia,,,,,,,,,http://www.geonames.org/maps/google_39.952_-75.164.html,AAAAAFyyXh8=
1026,24727,Place made,1,North America,,United States,,Pennsylvania,Philadelphia,,,,,,,,,http://www.geonames.org/maps/google_39.952_-75.164.html,AAAAAFyyXh8=
52435,24742,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/maps/google_48.853_2.349.html,AAAAAFrmJ+0=
52435,24742,Place made,1,Europe,,France,,missing,Paris,,,,,,,,,http://www.geonames.org/maps/google_48.853_2.349.html,AAAAAFrmJ+0=
